nama_dataset,nama_video_mentah,jenis_latihan,camera_view,frame_temporal_idx,status_v1,status_v2,transisi,alasan_v2
Deadlift_039,sekunder_sekunder_deadlift_kaggle05_rep05.mp4,deadlift,Sekunder,51,SALAH,SALAH,unchanged SALAH,"Terdeteksi excessive lumbar flexion (rounded back). Inklinasi punggung maksimum = 86.8° (threshold ≤ 60.0°, terjadi pada frame 0). Punggung membungkuk berlebihan; risiko cedera lumbar tinggi."
Deadlift_039,sekunder_sekunder_deadlift_kaggle05_rep05.mp4,deadlift,Sekunder,52,SALAH,SALAH,unchanged SALAH,"Terdeteksi excessive lumbar flexion (rounded back). Inklinasi punggung maksimum = 86.1° (threshold ≤ 60.0°, terjadi pada frame 0). Punggung membungkuk berlebihan; risiko cedera lumbar tinggi."
Deadlift_039,sekunder_sekunder_deadlift_kaggle05_rep05.mp4,deadlift,Sekunder,53,SALAH,SALAH,unchanged SALAH,"Terdeteksi excessive lumbar flexion (rounded back). Inklinasi punggung maksimum = 83.4° (threshold ≤ 60.0°, terjadi pada frame 0). Punggung membungkuk berlebihan; risiko cedera lumbar tinggi."
Deadlift_039,sekunder_sekunder_deadlift_kaggle05_rep05.mp4,deadlift,Sekunder,54,SALAH,SALAH,unchanged SALAH,"Terdeteksi excessive lumbar flexion (rounded back). Inklinasi punggung maksimum = 77.9° (threshold ≤ 60.0°, terjadi pada frame 0). Punggung membungkuk berlebihan; risiko cedera lumbar tinggi."
Deadlift_039,sekunder_sekunder_deadlift_kaggle05_rep05.mp4,deadlift,Sekunder,55,SALAH,SALAH,unchanged SALAH,"Terdeteksi excessive lumbar flexion (rounded back). Inklinasi punggung maksimum = 71.9° (threshold ≤ 60.0°, terjadi pada frame 0). Punggung membungkuk berlebihan; risiko cedera lumbar tinggi."
Deadlift_039,sekunder_sekunder_deadlift_kaggle05_rep05.mp4,deadlift,Sekunder,56,SALAH,SALAH,unchanged SALAH,"Terdeteksi excessive lumbar flexion (rounded back). Inklinasi punggung maksimum = 67.1° (threshold ≤ 60.0°, terjadi pada frame 0). Punggung membungkuk berlebihan; risiko cedera lumbar tinggi."
Deadlift_039,sekunder_sekunder_deadlift_kaggle05_rep05.mp4,deadlift,Sekunder,57,SALAH,SALAH,unchanged SALAH,"Terdeteksi excessive lumbar flexion (rounded back). Inklinasi punggung maksimum = 62.8° (threshold ≤ 60.0°, terjadi pada frame 0). Punggung membungkuk berlebihan; risiko cedera lumbar tinggi."
Deadlift_039,sekunder_sekunder_deadlift_kaggle05_rep05.mp4,deadlift,Sekunder,58,BENAR,BENAR,unchanged BENAR,"Deadlift valid. Inklinasi punggung maksimum = 56.2° (20.0° ≤ x ≤ 60.0°), hip hinge pattern yang aman terdeteksi pada frame 0."
Deadlift_039,sekunder_sekunder_deadlift_kaggle05_rep05.mp4,deadlift,Sekunder,59,BENAR,BENAR,unchanged BENAR,"Deadlift valid. Inklinasi punggung maksimum = 50.6° (20.0° ≤ x ≤ 60.0°), hip hinge pattern yang aman terdeteksi pada frame 0."
Deadlift_039,sekunder_sekunder_deadlift_kaggle05_rep05.mp4,deadlift,Sekunder,60,BENAR,BENAR,unchanged BENAR,"Deadlift valid. Inklinasi punggung maksimum = 46.6° (20.0° ≤ x ≤ 60.0°), hip hinge pattern yang aman terdeteksi pada frame 0."
Deadlift_039,sekunder_sekunder_deadlift_kaggle05_rep05.mp4,deadlift,Sekunder,61,BENAR,BENAR,unchanged BENAR,"Deadlift valid. Inklinasi punggung maksimum = 42.5° (20.0° ≤ x ≤ 60.0°), hip hinge pattern yang aman terdeteksi pada frame 0."
Deadlift_039,sekunder_sekunder_deadlift_kaggle05_rep05.mp4,deadlift,Sekunder,62,BENAR,BENAR,unchanged BENAR,"Deadlift valid. Inklinasi punggung maksimum = 36.7° (20.0° ≤ x ≤ 60.0°), hip hinge pattern yang aman terdeteksi pada frame 0."
Deadlift_039,sekunder_sekunder_deadlift_kaggle05_rep05.mp4,deadlift,Sekunder,63,BENAR,BENAR,unchanged BENAR,"Deadlift valid. Inklinasi punggung maksimum = 27.6° (20.0° ≤ x ≤ 60.0°), hip hinge pattern yang aman terdeteksi pada frame 0."
Deadlift_040,sekunder_sekunder_deadlift_kaggle06_rep06.mp4,deadlift,Sekunder,0,SALAH,SALAH,unchanged SALAH,"Terdeteksi excessive lumbar flexion (rounded back). Inklinasi punggung maksimum = 69.6° (threshold ≤ 60.0°, terjadi pada frame 0). Punggung membungkuk berlebihan; risiko cedera lumbar tinggi."
Deadlift_040,sekunder_sekunder_deadlift_kaggle06_rep06.mp4,deadlift,Sekunder,1,SALAH,SALAH,unchanged SALAH,"Terdeteksi excessive lumbar flexion (rounded back). Inklinasi punggung maksimum = 68.6° (threshold ≤ 60.0°, terjadi pada frame 0). Punggung membungkuk berlebihan; risiko cedera lumbar tinggi."
Deadlift_040,sekunder_sekunder_deadlift_kaggle06_rep06.mp4,deadlift,Sekunder,2,SALAH,SALAH,unchanged SALAH,"Terdeteksi excessive lumbar flexion (rounded back). Inklinasi punggung maksimum = 67.5° (threshold ≤ 60.0°, terjadi pada frame 0). Punggung membungkuk berlebihan; risiko cedera lumbar tinggi."
Deadlift_040,sekunder_sekunder_deadlift_kaggle06_rep06.mp4,deadlift,Sekunder,3,SALAH,SALAH,unchanged SALAH,"Terdeteksi excessive lumbar flexion (rounded back). Inklinasi punggung maksimum = 65.5° (threshold ≤ 60.0°, terjadi pada frame 0). Punggung membungkuk berlebihan; risiko cedera lumbar tinggi."
Deadlift_040,sekunder_sekunder_deadlift_kaggle06_rep06.mp4,deadlift,Sekunder,4,SALAH,SALAH,unchanged SALAH,"Terdeteksi excessive lumbar flexion (rounded back). Inklinasi punggung maksimum = 64.7° (threshold ≤ 60.0°, terjadi pada frame 0). Punggung membungkuk berlebihan; risiko cedera lumbar tinggi."
Deadlift_040,sekunder_sekunder_deadlift_kaggle06_rep06.mp4,deadlift,Sekunder,5,SALAH,SALAH,unchanged SALAH,"Terdeteksi excessive lumbar flexion (rounded back). Inklinasi punggung maksimum = 64.3° (threshold ≤ 60.0°, terjadi pada frame 0). Punggung membungkuk berlebihan; risiko cedera lumbar tinggi."
Deadlift_040,sekunder_sekunder_deadlift_kaggle06_rep06.mp4,deadlift,Sekunder,6,SALAH,SALAH,unchanged SALAH,"Terdeteksi excessive lumbar flexion (rounded back). Inklinasi punggung maksimum = 64.3° (threshold ≤ 60.0°, terjadi pada frame 0). Punggung membungkuk berlebihan; risiko cedera lumbar tinggi."
Deadlift_040,sekunder_sekunder_deadlift_kaggle06_rep06.mp4,deadlift,Sekunder,7,SALAH,SALAH,unchanged SALAH,"Terdeteksi excessive lumbar flexion (rounded back). Inklinasi punggung maksimum = 64.4° (threshold ≤ 60.0°, terjadi pada frame 0). Punggung membungkuk berlebihan; risiko cedera lumbar tinggi."
Deadlift_040,sekunder_sekunder_deadlift_kaggle06_rep06.mp4,deadlift,Sekunder,8,SALAH,SALAH,unchanged SALAH,"Terdeteksi excessive lumbar flexion (rounded back). Inklinasi punggung maksimum = 64.5° (threshold ≤ 60.0°, terjadi pada frame 0). Punggung membungkuk berlebihan; risiko cedera lumbar tinggi."
Deadlift_040,sekunder_sekunder_deadlift_kaggle06_rep06.mp4,deadlift,Sekunder,9,SALAH,SALAH,unchanged SALAH,"Terdeteksi excessive lumbar flexion (rounded back). Inklinasi punggung maksimum = 64.2° (threshold ≤ 60.0°, terjadi pada frame 0). Punggung membungkuk berlebihan; risiko cedera lumbar tinggi."
Deadlift_040,sekunder_sekunder_deadlift_kaggle06_rep06.mp4,deadlift,Sekunder,10,SALAH,SALAH,unchanged SALAH,"Terdeteksi excessive lumbar flexion (rounded back). Inklinasi punggung maksimum = 63.6° (threshold ≤ 60.0°, terjadi pada frame 0). Punggung membungkuk berlebihan; risiko cedera lumbar tinggi."
Deadlift_040,sekunder_sekunder_deadlift_kaggle06_rep06.mp4,deadlift,Sekunder,11,SALAH,SALAH,unchanged SALAH,"Terdeteksi excessive lumbar flexion (rounded back). Inklinasi punggung maksimum = 63.7° (threshold ≤ 60.0°, terjadi pada frame 0). Punggung membungkuk berlebihan; risiko cedera lumbar tinggi."
Deadlift_040,sekunder_sekunder_deadlift_kaggle06_rep06.mp4,deadlift,Sekunder,12,SALAH,SALAH,unchanged SALAH,"Terdeteksi excessive lumbar flexion (rounded back). Inklinasi punggung maksimum = 63.8° (threshold ≤ 60.0°, terjadi pada frame 0). Punggung membungkuk berlebihan; risiko cedera lumbar tinggi."
Deadlift_040,sekunder_sekunder_deadlift_kaggle06_rep06.mp4,deadlift,Sekunder,13,SALAH,SALAH,unchanged SALAH,"Terdeteksi excessive lumbar flexion (rounded back). Inklinasi punggung maksimum = 63.7° (threshold ≤ 60.0°, terjadi pada frame 0). Punggung membungkuk berlebihan; risiko cedera lumbar tinggi."
Deadlift_040,sekunder_sekunder_deadlift_kaggle06_rep06.mp4,deadlift,Sekunder,14,SALAH,SALAH,unchanged SALAH,"Terdeteksi excessive lumbar flexion (rounded back). Inklinasi punggung maksimum = 63.6° (threshold ≤ 60.0°, terjadi pada frame 0). Punggung membungkuk berlebihan; risiko cedera lumbar tinggi."
Deadlift_040,sekunder_sekunder_deadlift_kaggle06_rep06.mp4,deadlift,Sekunder,15,SALAH,SALAH,unchanged SALAH,"Terdeteksi excessive lumbar flexion (rounded back). Inklinasi punggung maksimum = 64.1° (threshold ≤ 60.0°, terjadi pada frame 0). Punggung membungkuk berlebihan; risiko cedera lumbar tinggi."
Deadlift_040,sekunder_sekunder_deadlift_kaggle06_rep06.mp4,deadlift,Sekunder,16,SALAH,SALAH,unchanged SALAH,"Terdeteksi excessive lumbar flexion (rounded back). Inklinasi punggung maksimum = 63.8° (threshold ≤ 60.0°, terjadi pada frame 0). Punggung membungkuk berlebihan; risiko cedera lumbar tinggi."
Deadlift_040,sekunder_sekunder_deadlift_kaggle06_rep06.mp4,deadlift,Sekunder,17,SALAH,SALAH,unchanged SALAH,"Terdeteksi excessive lumbar flexion (rounded back). Inklinasi punggung maksimum = 64.5° (threshold ≤ 60.0°, terjadi pada frame 0). Punggung membungkuk berlebihan; risiko cedera lumbar tinggi."
Deadlift_040,sekunder_sekunder_deadlift_kaggle06_rep06.mp4,deadlift,Sekunder,18,SALAH,SALAH,unchanged SALAH,"Terdeteksi excessive lumbar flexion (rounded back). Inklinasi punggung maksimum = 64.7° (threshold ≤ 60.0°, terjadi pada frame 0). Punggung membungkuk berlebihan; risiko cedera lumbar tinggi."
Deadlift_040,sekunder_sekunder_deadlift_kaggle06_rep06.mp4,deadlift,Sekunder,19,SALAH,SALAH,unchanged SALAH,"Terdeteksi excessive lumbar flexion (rounded back). Inklinasi punggung maksimum = 64.6° (threshold ≤ 60.0°, terjadi pada frame 0). Punggung membungkuk berlebihan; risiko cedera lumbar tinggi."
Deadlift_040,sekunder_sekunder_deadlift_kaggle06_rep06.mp4,deadlift,Sekunder,20,SALAH,SALAH,unchanged SALAH,"Terdeteksi excessive lumbar flexion (rounded back). Inklinasi punggung maksimum = 64.1° (threshold ≤ 60.0°, terjadi pada frame 0). Punggung membungkuk berlebihan; risiko cedera lumbar tinggi."
Deadlift_040,sekunder_sekunder_deadlift_kaggle06_rep06.mp4,deadlift,Sekunder,21,SALAH,SALAH,unchanged SALAH,"Terdeteksi excessive lumbar flexion (rounded back). Inklinasi punggung maksimum = 63.1° (threshold ≤ 60.0°, terjadi pada frame 0). Punggung membungkuk berlebihan; risiko cedera lumbar tinggi."
Deadlift_040,sekunder_sekunder_deadlift_kaggle06_rep06.mp4,deadlift,Sekunder,22,SALAH,SALAH,unchanged SALAH,"Terdeteksi excessive lumbar flexion (rounded back). Inklinasi punggung maksimum = 62.5° (threshold ≤ 60.0°, terjadi pada frame 0). Punggung membungkuk berlebihan; risiko cedera lumbar tinggi."
Deadlift_040,sekunder_sekunder_deadlift_kaggle06_rep06.mp4,deadlift,Sekunder,23,SALAH,SALAH,unchanged SALAH,"Terdeteksi excessive lumbar flexion (rounded back). Inklinasi punggung maksimum = 62.4° (threshold ≤ 60.0°, terjadi pada frame 0). Punggung membungkuk berlebihan; risiko cedera lumbar tinggi."
Deadlift_040,sekunder_sekunder_deadlift_kaggle06_rep06.mp4,deadlift,Sekunder,24,SALAH,SALAH,unchanged SALAH,"Terdeteksi excessive lumbar flexion (rounded back). Inklinasi punggung maksimum = 61.7° (threshold ≤ 60.0°, terjadi pada frame 0). Punggung membungkuk berlebihan; risiko cedera lumbar tinggi."
Deadlift_040,sekunder_sekunder_deadlift_kaggle06_rep06.mp4,deadlift,Sekunder,25,SALAH,SALAH,unchanged SALAH,"Terdeteksi excessive lumbar flexion (rounded back). Inklinasi punggung maksimum = 60.3° (threshold ≤ 60.0°, terjadi pada frame 0). Punggung membungkuk berlebihan; risiko cedera lumbar tinggi."
Deadlift_040,sekunder_sekunder_deadlift_kaggle06_rep06.mp4,deadlift,Sekunder,26,BENAR,BENAR,unchanged BENAR,"Deadlift valid. Inklinasi punggung maksimum = 59.2° (20.0° ≤ x ≤ 60.0°), hip hinge pattern yang aman terdeteksi pada frame 0."
Deadlift_040,sekunder_sekunder_deadlift_kaggle06_rep06.mp4,deadlift,Sekunder,27,BENAR,BENAR,unchanged BENAR,"Deadlift valid. Inklinasi punggung maksimum = 57.8° (20.0° ≤ x ≤ 60.0°), hip hinge pattern yang aman terdeteksi pada frame 0."
Deadlift_040,sekunder_sekunder_deadlift_kaggle06_rep06.mp4,deadlift,Sekunder,28,BENAR,BENAR,unchanged BENAR,"Deadlift valid. Inklinasi punggung maksimum = 57.9° (20.0° ≤ x ≤ 60.0°), hip hinge pattern yang aman terdeteksi pada frame 0."
Deadlift_040,sekunder_sekunder_deadlift_kaggle06_rep06.mp4,deadlift,Sekunder,29,BENAR,BENAR,unchanged BENAR,"Deadlift valid. Inklinasi punggung maksimum = 57.4° (20.0° ≤ x ≤ 60.0°), hip hinge pattern yang aman terdeteksi pada frame 0."
Deadlift_040,sekunder_sekunder_deadlift_kaggle06_rep06.mp4,deadlift,Sekunder,30,BENAR,BENAR,unchanged BENAR,"Deadlift valid. Inklinasi punggung maksimum = 56.2° (20.0° ≤ x ≤ 60.0°), hip hinge pattern yang aman terdeteksi pada frame 0."
Deadlift_040,sekunder_sekunder_deadlift_kaggle06_rep06.mp4,deadlift,Sekunder,31,BENAR,BENAR,unchanged BENAR,"Deadlift valid. Inklinasi punggung maksimum = 54.4° (20.0° ≤ x ≤ 60.0°), hip hinge pattern yang aman terdeteksi pada frame 0."
Deadlift_040,sekunder_sekunder_deadlift_kaggle06_rep06.mp4,deadlift,Sekunder,32,BENAR,BENAR,unchanged BENAR,"Deadlift valid. Inklinasi punggung maksimum = 51.9° (20.0° ≤ x ≤ 60.0°), hip hinge pattern yang aman terdeteksi pada frame 0."
Deadlift_040,sekunder_sekunder_deadlift_kaggle06_rep06.mp4,deadlift,Sekunder,33,BENAR,BENAR,unchanged BENAR,"Deadlift valid. Inklinasi punggung maksimum = 49.9° (20.0° ≤ x ≤ 60.0°), hip hinge pattern yang aman terdeteksi pada frame 0."
Deadlift_040,sekunder_sekunder_deadlift_kaggle06_rep06.mp4,deadlift,Sekunder,34,BENAR,BENAR,unchanged BENAR,"Deadlift valid. Inklinasi punggung maksimum = 48.8° (20.0° ≤ x ≤ 60.0°), hip hinge pattern yang aman terdeteksi pada frame 0."
Deadlift_040,sekunder_sekunder_deadlift_kaggle06_rep06.mp4,deadlift,Sekunder,35,BENAR,BENAR,unchanged BENAR,"Deadlift valid. Inklinasi punggung maksimum = 46.5° (20.0° ≤ x ≤ 60.0°), hip hinge pattern yang aman terdeteksi pada frame 0."
Deadlift_040,sekunder_sekunder_deadlift_kaggle06_rep06.mp4,deadlift,Sekunder,36,BENAR,BENAR,unchanged BENAR,"Deadlift valid. Inklinasi punggung maksimum = 43.7° (20.0° ≤ x ≤ 60.0°), hip hinge pattern yang aman terdeteksi pada frame 0."
Deadlift_040,sekunder_sekunder_deadlift_kaggle06_rep06.mp4,deadlift,Sekunder,37,BENAR,BENAR,unchanged BENAR,"Deadlift valid. Inklinasi punggung maksimum = 40.7° (20.0° ≤ x ≤ 60.0°), hip hinge pattern yang aman terdeteksi pada frame 0."
Deadlift_040,sekunder_sekunder_deadlift_kaggle06_rep06.mp4,deadlift,Sekunder,38,BENAR,BENAR,unchanged BENAR,"Deadlift valid. Inklinasi punggung maksimum = 38.1° (20.0° ≤ x ≤ 60.0°), hip hinge pattern yang aman terdeteksi pada frame 0."
Deadlift_040,sekunder_sekunder_deadlift_kaggle06_rep06.mp4,deadlift,Sekunder,39,BENAR,BENAR,unchanged BENAR,"Deadlift valid. Inklinasi punggung maksimum = 36.6° (20.0° ≤ x ≤ 60.0°), hip hinge pattern yang aman terdeteksi pada frame 0."
Deadlift_040,sekunder_sekunder_deadlift_kaggle06_rep06.mp4,deadlift,Sekunder,40,BENAR,BENAR,unchanged BENAR,"Deadlift valid. Inklinasi punggung maksimum = 35.8° (20.0° ≤ x ≤ 60.0°), hip hinge pattern yang aman terdeteksi pada frame 0."
Deadlift_040,sekunder_sekunder_deadlift_kaggle06_rep06.mp4,deadlift,Sekunder,41,BENAR,BENAR,unchanged BENAR,"Deadlift valid. Inklinasi punggung maksimum = 34.7° (20.0° ≤ x ≤ 60.0°), hip hinge pattern yang aman terdeteksi pada frame 0."
Deadlift_040,sekunder_sekunder_deadlift_kaggle06_rep06.mp4,deadlift,Sekunder,42,BENAR,BENAR,unchanged BENAR,"Deadlift valid. Inklinasi punggung maksimum = 30.0° (20.0° ≤ x ≤ 60.0°), hip hinge pattern yang aman terdeteksi pada frame 0."
Deadlift_040,sekunder_sekunder_deadlift_kaggle06_rep06.mp4,deadlift,Sekunder,43,BENAR,BENAR,unchanged BENAR,"Deadlift valid. Inklinasi punggung maksimum = 27.6° (20.0° ≤ x ≤ 60.0°), hip hinge pattern yang aman terdeteksi pada frame 0."
Deadlift_040,sekunder_sekunder_deadlift_kaggle06_rep06.mp4,deadlift,Sekunder,44,BENAR,BENAR,unchanged BENAR,"Deadlift valid. Inklinasi punggung maksimum = 27.5° (20.0° ≤ x ≤ 60.0°), hip hinge pattern yang aman terdeteksi pada frame 0."
Deadlift_040,sekunder_sekunder_deadlift_kaggle06_rep06.mp4,deadlift,Sekunder,45,BENAR,BENAR,unchanged BENAR,"Deadlift valid. Inklinasi punggung maksimum = 24.7° (20.0° ≤ x ≤ 60.0°), hip hinge pattern yang aman terdeteksi pada frame 0."
Deadlift_040,sekunder_sekunder_deadlift_kaggle06_rep06.mp4,deadlift,Sekunder,46,SALAH,SALAH,unchanged SALAH,Hip hinge tidak terdeteksi secara bermakna. Inklinasi punggung maksimum = 19.1° (threshold ≥ 20.0°). Gerakan mungkin tidak merepresentasikan deadlift yang lengkap.
Deadlift_040,sekunder_sekunder_deadlift_kaggle06_rep06.mp4,deadlift,Sekunder,47,SALAH,SALAH,unchanged SALAH,Hip hinge tidak terdeteksi secara bermakna. Inklinasi punggung maksimum = 18.5° (threshold ≥ 20.0°). Gerakan mungkin tidak merepresentasikan deadlift yang lengkap.
Deadlift_040,sekunder_sekunder_deadlift_kaggle06_rep06.mp4,deadlift,Sekunder,48,SALAH,SALAH,unchanged SALAH,Hip hinge tidak terdeteksi secara bermakna. Inklinasi punggung maksimum = 18.4° (threshold ≥ 20.0°). Gerakan mungkin tidak merepresentasikan deadlift yang lengkap.
Deadlift_040,sekunder_sekunder_deadlift_kaggle06_rep06.mp4,deadlift,Sekunder,49,SALAH,SALAH,unchanged SALAH,Hip hinge tidak terdeteksi secara bermakna. Inklinasi punggung maksimum = 19.0° (threshold ≥ 20.0°). Gerakan mungkin tidak merepresentasikan deadlift yang lengkap.
Deadlift_040,sekunder_sekunder_deadlift_kaggle06_rep06.mp4,deadlift,Sekunder,50,SALAH,SALAH,unchanged SALAH,Hip hinge tidak terdeteksi secara bermakna. Inklinasi punggung maksimum = 18.1° (threshold ≥ 20.0°). Gerakan mungkin tidak merepresentasikan deadlift yang lengkap.
Deadlift_040,sekunder_sekunder_deadlift_kaggle06_rep06.mp4,deadlift,Sekunder,51,SALAH,SALAH,unchanged SALAH,Hip hinge tidak terdeteksi secara bermakna. Inklinasi punggung maksimum = 3.2° (threshold ≥ 20.0°). Gerakan mungkin tidak merepresentasikan deadlift yang lengkap.
Deadlift_040,sekunder_sekunder_deadlift_kaggle06_rep06.mp4,deadlift,Sekunder,52,SALAH,SALAH,unchanged SALAH,Hip hinge tidak terdeteksi secara bermakna. Inklinasi punggung maksimum = 6.4° (threshold ≥ 20.0°). Gerakan mungkin tidak merepresentasikan deadlift yang lengkap.
Deadlift_040,sekunder_sekunder_deadlift_kaggle06_rep06.mp4,deadlift,Sekunder,53,SALAH,SALAH,unchanged SALAH,Hip hinge tidak terdeteksi secara bermakna. Inklinasi punggung maksimum = 9.5° (threshold ≥ 20.0°). Gerakan mungkin tidak merepresentasikan deadlift yang lengkap.
Deadlift_040,sekunder_sekunder_deadlift_kaggle06_rep06.mp4,deadlift,Sekunder,54,SALAH,SALAH,unchanged SALAH,Hip hinge tidak terdeteksi secara bermakna. Inklinasi punggung maksimum = 7.6° (threshold ≥ 20.0°). Gerakan mungkin tidak merepresentasikan deadlift yang lengkap.
Deadlift_040,sekunder_sekunder_deadlift_kaggle06_rep06.mp4,deadlift,Sekunder,55,SALAH,SALAH,unchanged SALAH,Hip hinge tidak terdeteksi secara bermakna. Inklinasi punggung maksimum = 6.6° (threshold ≥ 20.0°). Gerakan mungkin tidak merepresentasikan deadlift yang lengkap.
Deadlift_040,sekunder_sekunder_deadlift_kaggle06_rep06.mp4,deadlift,Sekunder,56,SALAH,SALAH,unchanged SALAH,Hip hinge tidak terdeteksi secara bermakna. Inklinasi punggung maksimum = 6.5° (threshold ≥ 20.0°). Gerakan mungkin tidak merepresentasikan deadlift yang lengkap.
Deadlift_040,sekunder_sekunder_deadlift_kaggle06_rep06.mp4,deadlift,Sekunder,57,SALAH,SALAH,unchanged SALAH,Hip hinge tidak terdeteksi secara bermakna. Inklinasi punggung maksimum = 6.4° (threshold ≥ 20.0°). Gerakan mungkin tidak merepresentasikan deadlift yang lengkap.
Deadlift_040,sekunder_sekunder_deadlift_kaggle06_rep06.mp4,deadlift,Sekunder,58,SALAH,SALAH,unchanged SALAH,Hip hinge tidak terdeteksi secara bermakna. Inklinasi punggung maksimum = 9.0° (threshold ≥ 20.0°). Gerakan mungkin tidak merepresentasikan deadlift yang lengkap.
Deadlift_040,sekunder_sekunder_deadlift_kaggle06_rep06.mp4,deadlift,Sekunder,59,SALAH,SALAH,unchanged SALAH,Hip hinge tidak terdeteksi secara bermakna. Inklinasi punggung maksimum = 13.1° (threshold ≥ 20.0°). Gerakan mungkin tidak merepresentasikan deadlift yang lengkap.
Deadlift_040,sekunder_sekunder_deadlift_kaggle06_rep06.mp4,deadlift,Sekunder,60,SALAH,SALAH,unchanged SALAH,Hip hinge tidak terdeteksi secara bermakna. Inklinasi punggung maksimum = 13.3° (threshold ≥ 20.0°). Gerakan mungkin tidak merepresentasikan deadlift yang lengkap.
Deadlift_040,sekunder_sekunder_deadlift_kaggle06_rep06.mp4,deadlift,Sekunder,61,SALAH,SALAH,unchanged SALAH,Hip hinge tidak terdeteksi secara bermakna. Inklinasi punggung maksimum = 11.7° (threshold ≥ 20.0°). Gerakan mungkin tidak merepresentasikan deadlift yang lengkap.
Deadlift_040,sekunder_sekunder_deadlift_kaggle06_rep06.mp4,deadlift,Sekunder,62,SALAH,SALAH,unchanged SALAH,Hip hinge tidak terdeteksi secara bermakna. Inklinasi punggung maksimum = 3.8° (threshold ≥ 20.0°). Gerakan mungkin tidak merepresentasikan deadlift yang lengkap.
Deadlift_040,sekunder_sekunder_deadlift_kaggle06_rep06.mp4,deadlift,Sekunder,63,SALAH,SALAH,unchanged SALAH,Hip hinge tidak terdeteksi secara bermakna. Inklinasi punggung maksimum = 12.6° (threshold ≥ 20.0°). Gerakan mungkin tidak merepresentasikan deadlift yang lengkap.
Deadlift_042,sekunder_sekunder_deadlift_kaggle08_rep08.mp4,deadlift,Sekunder,0,SALAH,SALAH,unchanged SALAH,Hip hinge tidak terdeteksi secara bermakna. Inklinasi punggung maksimum = 16.5° (threshold ≥ 20.0°). Gerakan mungkin tidak merepresentasikan deadlift yang lengkap.
Deadlift_042,sekunder_sekunder_deadlift_kaggle08_rep08.mp4,deadlift,Sekunder,1,SALAH,SALAH,unchanged SALAH,Hip hinge tidak terdeteksi secara bermakna. Inklinasi punggung maksimum = 16.2° (threshold ≥ 20.0°). Gerakan mungkin tidak merepresentasikan deadlift yang lengkap.
Deadlift_042,sekunder_sekunder_deadlift_kaggle08_rep08.mp4,deadlift,Sekunder,2,SALAH,SALAH,unchanged SALAH,Hip hinge tidak terdeteksi secara bermakna. Inklinasi punggung maksimum = 15.9° (threshold ≥ 20.0°). Gerakan mungkin tidak merepresentasikan deadlift yang lengkap.
Deadlift_042,sekunder_sekunder_deadlift_kaggle08_rep08.mp4,deadlift,Sekunder,3,SALAH,SALAH,unchanged SALAH,Hip hinge tidak terdeteksi secara bermakna. Inklinasi punggung maksimum = 15.9° (threshold ≥ 20.0°). Gerakan mungkin tidak merepresentasikan deadlift yang lengkap.
Deadlift_042,sekunder_sekunder_deadlift_kaggle08_rep08.mp4,deadlift,Sekunder,4,SALAH,SALAH,unchanged SALAH,Hip hinge tidak terdeteksi secara bermakna. Inklinasi punggung maksimum = 16.1° (threshold ≥ 20.0°). Gerakan mungkin tidak merepresentasikan deadlift yang lengkap.
Deadlift_042,sekunder_sekunder_deadlift_kaggle08_rep08.mp4,deadlift,Sekunder,5,SALAH,SALAH,unchanged SALAH,Hip hinge tidak terdeteksi secara bermakna. Inklinasi punggung maksimum = 14.4° (threshold ≥ 20.0°). Gerakan mungkin tidak merepresentasikan deadlift yang lengkap.
Deadlift_042,sekunder_sekunder_deadlift_kaggle08_rep08.mp4,deadlift,Sekunder,6,SALAH,SALAH,unchanged SALAH,Hip hinge tidak terdeteksi secara bermakna. Inklinasi punggung maksimum = 13.6° (threshold ≥ 20.0°). Gerakan mungkin tidak merepresentasikan deadlift yang lengkap.
Deadlift_042,sekunder_sekunder_deadlift_kaggle08_rep08.mp4,deadlift,Sekunder,7,SALAH,SALAH,unchanged SALAH,Hip hinge tidak terdeteksi secara bermakna. Inklinasi punggung maksimum = 15.2° (threshold ≥ 20.0°). Gerakan mungkin tidak merepresentasikan deadlift yang lengkap.
Deadlift_042,sekunder_sekunder_deadlift_kaggle08_rep08.mp4,deadlift,Sekunder,8,SALAH,SALAH,unchanged SALAH,Hip hinge tidak terdeteksi secara bermakna. Inklinasi punggung maksimum = 17.0° (threshold ≥ 20.0°). Gerakan mungkin tidak merepresentasikan deadlift yang lengkap.
Deadlift_042,sekunder_sekunder_deadlift_kaggle08_rep08.mp4,deadlift,Sekunder,9,BENAR,BENAR,unchanged BENAR,"Deadlift valid. Inklinasi punggung maksimum = 20.7° (20.0° ≤ x ≤ 60.0°), hip hinge pattern yang aman terdeteksi pada frame 0."
Deadlift_042,sekunder_sekunder_deadlift_kaggle08_rep08.mp4,deadlift,Sekunder,10,BENAR,BENAR,unchanged BENAR,"Deadlift valid. Inklinasi punggung maksimum = 25.4° (20.0° ≤ x ≤ 60.0°), hip hinge pattern yang aman terdeteksi pada frame 0."
Deadlift_042,sekunder_sekunder_deadlift_kaggle08_rep08.mp4,deadlift,Sekunder,11,BENAR,BENAR,unchanged BENAR,"Deadlift valid. Inklinasi punggung maksimum = 30.8° (20.0° ≤ x ≤ 60.0°), hip hinge pattern yang aman terdeteksi pada frame 0."
